age,gender,customer_type,travel_type,flight_class,flight_distance,departure_delay,arrival_delay,seat_comfort,inflight_wifi,food_and_drink,cleanliness,baggage_handling,checkin_service,onboard_service,satisfaction
45,Female,Returning,Personal,Economy,1092,104,105,4,4,2,1,1,4,2,0
68,Female,Returning,Personal,Economy,1567,172,88,5,5,1,2,2,4,5,1
57,Male,First-time,Business,Economy,1850,130,126,5,2,4,2,2,2,3,0
22,Female,Returning,Business,Economy,2990,149,45,2,2,1,4,2,1,4,0
37,Male,First-time,Business,Economy,592,154,120,5,3,2,2,3,2,2,0
57,Male,Returning,Business,Economy,4322,66,148,4,5,3,1,1,4,2,0
61,Male,Returning,Business,Economy,1704,32,98,1,5,1,3,3,2,3,0
18,Male,First-time,Business,Business,1948,1,165,1,4,1,5,3,1,2,0
47,Female,Returning,Business,Economy,3116,74,68,4,3,3,5,1,1,1,1
38,Male,Returning,Personal,Economy,4210,173,62,2,3,4,1,3,1,5,0
37,Male,First-time,Business,Economy,3218,73,49,3,1,4,3,1,4,3,1
23,Female,Returning,Business,Economy,1697,160,11,2,4,1,2,5,1,3,0
39,Male,First-time,Business,Economy,1993,134,68,4,2,3,1,5,3,3,0
35,Male,Returning,Personal,Economy,1337,142,72,5,1,1,2,1,3,2,0
25,Female,Returning,Business,Economy,4152,25,43,1,3,3,4,1,1,2,0
56,Female,Returning,Business,Economy,1862,138,51,5,2,2,3,1,3,3,1
49,Female,Returning,Personal,Economy,1412,127,8,2,5,3,5,2,1,3,1
50,Male,Returning,Business,Economy,1591,165,192,4,4,1,1,1,4,1,0
33,Female,Returning,Business,Economy,1461,26,117,1,3,5,5,4,3,4,1
29,Female,First-time,Personal,Economy,1329,134,9,4,5,4,2,5,4,1,1
55,Male,Returning,Business,Economy,4637,128,45,1,3,1,2,5,3,3,0
69,Male,Returning,Personal,Economy,4557,20,102,1,2,3,4,1,5,2,1
51,Male,First-time,Business,Economy,3039,78,185,1,1,3,2,5,5,2,0
31,Male,Returning,Business,Economy,1278,157,36,2,2,4,2,1,4,3,0
53,Male,Returning,Business,Economy,817,93,51,4,4,1,5,1,3,4,1
50,Female,Returning,Personal,Business,1082,7,98,3,4,5,5,5,5,5,1
40,Female,First-time,Personal,Economy,3131,82,80,3,3,2,1,5,1,5,0
67,Female,First-time,Personal,Economy,4480,2,12,3,2,5,1,4,2,1,0
62,Male,First-time,Business,Business,437,54,133,4,1,2,2,3,5,4,1
19,Male,Returning,Business,Economy,1053,142,185,5,4,2,3,4,5,5,1
58,Male,First-time,Personal,Economy,3253,35,100,4,1,1,1,4,1,4,0
38,Female,Returning,Personal,Business,2755,5,127,1,5,2,2,5,5,2,0
19,Female,First-time,Business,Economy,3134,120,47,5,3,3,5,4,5,2,1
44,Male,Returning,Business,Economy,879,41,159,1,1,2,4,5,5,4,1
26,Female,Returning,Business,Business,3555,49,10,1,3,2,5,2,3,3,1
18,Male,Returning,Business,Business,3566,111,80,4,5,4,5,1,5,5,1
28,Female,First-time,Personal,Economy,4949,145,4,3,1,4,4,3,2,5,1
20,Female,Returning,Business,Economy,695,49,5,5,1,1,5,2,3,2,1
69,Female,First-time,Business,Economy,2237,29,116,2,5,1,1,1,3,1,0
40,Male,Returning,Business,Economy,2889,38,148,3,2,3,5,1,4,5,1
43,Female,Returning,Business,Economy,3334,115,41,2,1,4,4,3,5,2,1
21,Female,First-time,Business,Economy,469,139,80,4,1,5,2,4,2,2,0
35,Male,Returning,Business,Economy,2637,58,154,5,4,1,2,1,2,4,1
23,Female,Returning,Business,Economy,3539,75,2,4,2,1,2,3,4,4,1
52,Male,First-time,Personal,Economy,3715,171,59,2,1,4,4,5,2,4,0
39,Male,Returning,Personal,Economy,3868,131,193,1,5,4,4,1,3,1,0
60,Male,First-time,Personal,Business,3516,163,92,4,3,3,1,1,1,5,0
32,Male,Returning,Business,Business,3784,47,48,5,5,4,4,4,3,1,1
39,Male,Returning,Personal,Economy,2141,141,33,4,2,2,2,4,1,1,0
54,Female,First-time,Business,Business,4060,80,36,3,4,5,4,5,2,4,1
69,Male,Returning,Business,Business,4852,48,41,4,4,2,3,1,5,2,1
59,Male,Returning,Business,Economy,3326,66,192,2,4,2,5,4,1,3,0
29,Male,Returning,Business,Economy,4265,76,187,4,5,2,1,3,3,2,0
64,Male,Returning,Personal,Economy,1901,136,0,5,3,1,2,1,3,2,1
66,Female,Returning,Business,Economy,1446,20,186,4,3,2,2,3,3,2,0
59,Male,Returning,Business,Economy,4626,104,131,4,1,1,3,2,3,2,0
55,Female,Returning,Personal,Economy,2984,71,102,5,3,4,1,5,4,1,0
35,Male,Returning,Personal,Economy,411,15,141,4,3,5,5,4,2,4,1
62,Female,Returning,Personal,Economy,892,143,109,5,1,5,1,2,5,4,1
52,Male,Returning,Business,Economy,2739,27,145,2,5,2,1,4,4,2,0
47,Male,Returning,Personal,Business,1538,178,33,5,5,5,2,2,2,3,0
41,Female,Returning,Business,Economy,3094,79,0,2,2,1,4,4,1,5,1
59,Male,Returning,Business,Business,2714,56,52,2,5,4,5,5,4,2,1
47,Female,Returning,Personal,Economy,2429,109,21,5,4,2,1,1,4,2,1
31,Male,Returning,Personal,Business,3153,51,188,4,4,3,3,3,4,3,1
23,Female,Returning,Personal,Economy,3169,173,149,3,2,5,2,2,4,1,0
20,Male,Returning,Business,Economy,3898,165,177,5,3,5,4,3,1,2,0
33,Male,First-time,Business,Economy,4103,83,15,4,2,2,4,3,3,3,1
24,Female,Returning,Business,Economy,1826,47,155,2,1,5,2,4,4,1,0
69,Male,Returning,Business,Business,2269,126,118,1,2,5,1,1,2,1,0
31,Male,Returning,Business,Economy,1251,168,85,3,2,3,2,4,3,2,0
26,Male,First-time,Business,Business,1802,97,197,4,4,1,4,3,1,1,0
32,Male,First-time,Personal,Economy,4767,117,41,3,1,2,4,5,5,2,1
38,Male,Returning,Business,Economy,3636,92,193,1,1,2,3,1,1,2,0
52,Male,Returning,Personal,Business,409,66,70,1,2,3,3,1,5,4,1
19,Female,First-time,Personal,Economy,4286,73,116,1,1,3,4,3,2,5,0
44,Female,Returning,Personal,Economy,2654,83,162,5,1,1,3,4,5,5,1
19,Female,Returning,Personal,Business,525,154,19,3,5,4,3,5,4,4,1
52,Male,First-time,Personal,Business,3311,159,107,5,1,2,3,2,3,2,0
35,Female,Returning,Business,Business,4426,9,129,1,3,5,4,4,3,3,1
31,Male,Returning,Business,Business,913,167,6,4,1,1,1,1,4,1,0
37,Male,Returning,Business,Economy,398,144,176,1,4,2,1,4,3,4,0
35,Male,Returning,Business,Business,1110,117,8,5,5,1,5,2,1,4,1
27,Male,Returning,Personal,Economy,3637,96,26,1,4,4,3,5,4,4,1
42,Female,Returning,Personal,Business,2999,5,129,1,4,2,1,5,4,4,0
19,Male,Returning,Personal,Economy,1319,166,84,5,3,5,5,2,3,5,1
42,Female,First-time,Business,Economy,3325,17,195,5,5,2,2,2,5,2,1
50,Male,First-time,Business,Economy,3828,71,59,4,2,1,3,3,2,4,1
53,Female,Returning,Business,Economy,4186,88,111,5,1,4,1,1,5,4,1
48,Female,Returning,Business,Economy,3279,41,85,4,3,1,1,3,1,4,0
31,Female,First-time,Personal,Business,3640,3,176,2,3,1,1,4,4,3,0
18,Female,Returning,Personal,Business,1096,19,129,2,2,3,5,2,4,3,1
63,Female,First-time,Business,Economy,2257,27,144,5,3,1,2,3,1,1,0
33,Female,Returning,Business,Business,3366,167,82,1,2,4,3,1,2,2,0
63,Male,Returning,Personal,Economy,3320,103,103,3,2,5,1,1,4,4,0
69,Female,Returning,Personal,Economy,2980,43,87,1,2,3,4,2,5,1,1
20,Male,Returning,Personal,Economy,4741,22,19,5,3,1,3,3,1,1,1
52,Female,First-time,Personal,Business,3248,46,125,4,2,2,4,5,4,2,1
58,Male,Returning,Business,Economy,4031,12,97,1,3,3,5,2,5,3,1
23,Female,First-time,Personal,Economy,1401,143,159,2,5,4,1,4,1,2,0
42,Female,Returning,Personal,Economy,1337,94,50,5,2,2,3,3,1,1,0
30,Male,First-time,Personal,Economy,4531,15,87,1,3,4,3,3,1,2,0
51,Female,Returning,Personal,Economy,1091,118,169,1,3,2,1,2,2,3,0
25,Female,Returning,Business,Economy,4474,164,62,4,3,5,2,3,1,1,0
38,Female,Returning,Business,Economy,2078,179,88,4,1,4,5,3,3,2,0
51,Male,Returning,Business,Economy,1281,116,188,4,1,2,1,4,3,4,0
21,Female,Returning,Business,Business,1565,9,189,3,2,4,3,4,1,4,0
42,Male,First-time,Business,Economy,1043,121,130,5,5,3,2,5,4,2,0
32,Female,First-time,Business,Economy,2731,37,88,5,2,4,3,4,3,2,1
21,Female,Returning,Personal,Economy,674,43,91,2,4,4,4,5,5,3,1
62,Male,First-time,Personal,Business,2053,94,75,2,4,2,3,4,5,1,0
29,Female,First-time,Personal,Economy,4197,73,25,5,5,4,5,5,4,2,1
49,Female,Returning,Personal,Business,2836,112,175,1,5,5,1,4,5,1,0
49,Male,Returning,Business,Economy,2291,50,107,5,5,1,3,4,4,4,1
45,Female,Returning,Personal,Business,3228,51,7,3,1,3,4,2,5,1,1
30,Male,Returning,Business,Economy,3746,91,132,2,1,2,4,4,1,5,0
48,Male,Returning,Personal,Economy,891,58,138,2,4,4,1,5,5,3,0
31,Male,First-time,Personal,Economy,4928,12,41,2,5,4,4,2,1,3,1
37,Female,Returning,Personal,Economy,2869,168,118,5,3,4,1,5,5,1,0
35,Male,Returning,Business,Business,3172,11,168,2,4,3,5,4,5,3,1
46,Male,Returning,Personal,Business,1476,49,107,2,5,1,1,4,5,1,0
23,Female,First-time,Business,Economy,1635,56,146,5,3,5,2,5,1,1,0
49,Male,Returning,Business,Economy,4993,177,175,1,5,5,4,3,5,4,0
46,Female,First-time,Personal,Economy,412,118,180,2,2,2,4,2,5,1,0
60,Female,First-time,Business,Economy,4072,56,182,2,3,1,3,2,2,3,0
19,Female,First-time,Business,Economy,2145,7,119,2,2,1,2,4,1,5,0
40,Female,Returning,Personal,Business,2287,105,188,3,1,3,3,2,3,2,0
36,Male,Returning,Personal,Business,2285,136,159,5,4,4,1,5,4,3,0
48,Male,Returning,Personal,Economy,3592,119,45,2,5,1,5,4,2,5,1
68,Male,Returning,Personal,Business,3542,62,91,3,4,4,4,2,5,3,1
22,Male,Returning,Personal,Economy,552,71,163,1,5,3,5,1,3,5,1
36,Male,First-time,Personal,Economy,423,130,145,1,2,2,1,2,3,3,0
51,Female,First-time,Business,Economy,1536,12,73,3,3,2,1,5,5,2,1
27,Male,Returning,Personal,Economy,923,136,95,1,3,4,2,2,5,4,0
42,Male,Returning,Personal,Economy,3456,51,17,4,5,4,3,3,2,4,1
19,Male,Returning,Business,Economy,3436,61,139,1,2,1,4,3,1,2,0
28,Female,First-time,Personal,Economy,3689,118,114,4,5,3,4,4,2,3,0
67,Female,First-time,Business,Economy,3717,108,71,3,5,2,5,3,1,5,1
48,Male,First-time,Personal,Business,1955,7,45,4,5,1,2,5,3,1,1
32,Female,Returning,Personal,Economy,1566,94,182,1,3,5,1,1,4,3,0
26,Male,Returning,Business,Business,3245,124,37,2,5,1,2,1,5,2,0
40,Male,Returning,Personal,Business,1460,172,129,4,3,4,4,4,2,4,0
36,Female,Returning,Business,Economy,2594,52,8,1,1,5,3,4,3,4,1
26,Female,Returning,Personal,Economy,740,62,107,2,2,1,5,3,2,3,1
52,Male,Returning,Personal,Business,2392,94,132,3,1,3,1,5,1,5,0
38,Male,First-time,Business,Economy,3005,80,97,3,5,2,1,3,5,2,0
26,Female,Returning,Personal,Business,4059,56,18,5,3,5,1,5,1,2,0
45,Male,Returning,Personal,Economy,853,146,70,3,2,3,3,5,1,5,0
63,Female,First-time,Business,Economy,1412,66,38,5,4,1,4,1,1,5,1
68,Male,Returning,Personal,Business,3077,45,41,3,2,4,4,5,3,3,1
24,Female,Returning,Business,Business,2133,93,144,3,2,4,2,2,5,3,0
33,Male,Returning,Personal,Business,1614,137,190,3,5,3,2,5,4,4,0
33,Male,Returning,Business,Economy,3793,112,89,5,1,4,4,1,2,4,1
50,Female,Returning,Personal,Business,3438,92,173,5,1,2,1,3,1,5,0
21,Male,Returning,Business,Business,3412,145,106,4,4,3,3,5,5,1,0
21,Male,First-time,Business,Business,398,139,147,1,5,3,4,2,2,1,0
56,Female,First-time,Personal,Economy,4225,48,197,1,2,4,3,4,5,1,0
57,Male,First-time,Personal,Economy,1779,22,135,1,1,3,5,3,2,2,0
34,Male,First-time,Business,Business,4696,61,95,3,1,1,1,4,5,3,1
54,Male,Returning,Personal,Economy,1522,10,146,1,3,5,5,2,4,5,1
56,Female,Returning,Business,Economy,4883,72,31,5,2,5,4,1,5,4,1
69,Female,First-time,Personal,Economy,1304,117,125,4,5,4,2,1,5,1,0
46,Female,Returning,Personal,Economy,776,87,146,2,1,2,4,3,1,4,0
69,Male,First-time,Business,Economy,1435,88,23,4,5,2,5,5,1,3,1
53,Male,Returning,Business,Economy,3156,54,23,1,2,4,3,5,1,5,1
55,Male,First-time,Personal,Business,2005,152,183,1,2,4,4,4,5,1,0
56,Male,Returning,Personal,Economy,817,8,119,5,1,3,2,1,4,1,1
67,Female,First-time,Personal,Economy,1520,11,17,4,4,2,5,5,2,5,1
54,Male,Returning,Personal,Economy,2806,138,139,5,5,5,4,5,1,4,0
69,Male,Returning,Personal,Economy,4625,112,40,5,5,4,5,1,3,3,1
52,Male,Returning,Business,Economy,1491,165,86,2,3,5,5,1,5,3,1
24,Female,First-time,Personal,Economy,4180,155,175,5,2,5,1,2,4,3,0
44,Male,First-time,Personal,Economy,3543,7,81,5,2,2,3,4,4,4,1
45,Male,First-time,Business,Business,2277,174,191,2,1,5,1,1,1,4,0
39,Male,Returning,Business,Economy,2542,35,143,3,1,3,5,2,1,1,0
31,Male,First-time,Business,Economy,3390,124,150,3,1,3,2,1,3,4,0
24,Male,Returning,Personal,Economy,2187,49,166,2,3,2,2,3,3,2,0
54,Female,Returning,Business,Economy,4859,106,32,5,4,3,1,3,1,5,1
39,Male,Returning,Business,Business,1273,8,23,1,1,4,2,3,2,4,1
22,Male,Returning,Business,Business,365,66,60,4,1,2,5,1,1,3,1
19,Male,First-time,Business,Economy,3206,52,54,1,1,5,4,5,1,4,1
44,Male,First-time,Personal,Economy,870,81,188,1,3,4,5,5,4,1,0
38,Male,Returning,Personal,Economy,4192,109,83,5,5,2,4,3,1,5,1
55,Male,Returning,Personal,Economy,607,144,167,4,4,5,2,4,1,5,0
32,Male,First-time,Business,Business,3708,52,185,4,5,5,3,2,1,3,0
38,Male,First-time,Business,Economy,4042,155,118,3,2,5,3,3,2,5,0
27,Male,Returning,Business,Economy,1082,113,71,2,2,5,5,2,4,2,1
40,Male,First-time,Business,Economy,4516,62,73,5,1,5,5,2,5,5,1
56,Female,Returning,Business,Economy,1065,142,128,4,5,2,2,3,5,3,0
22,Female,Returning,Business,Economy,3775,18,84,5,3,3,3,5,5,5,1
18,Female,First-time,Personal,Economy,1072,123,152,3,4,5,3,4,5,4,1
30,Female,First-time,Personal,Business,4157,85,95,1,5,4,5,3,4,1,0
38,Male,First-time,Business,Economy,3485,69,52,4,5,2,3,2,1,4,1
43,Female,Returning,Personal,Economy,839,46,188,3,4,1,5,1,5,2,1
67,Female,Returning,Business,Economy,2349,107,173,5,5,3,1,1,1,2,0
62,Male,Returning,Business,Business,3583,175,109,3,5,4,3,2,5,1,0
38,Female,Returning,Personal,Economy,4975,19,59,3,4,5,4,3,2,1,1
35,Female,Returning,Business,Business,1963,36,50,3,3,2,2,5,1,1,0
54,Male,First-time,Personal,Business,1347,129,120,3,4,2,5,3,4,1,0
62,Male,First-time,Business,Business,4136,35,72,3,1,5,3,4,2,5,1
49,Male,Returning,Business,Economy,3739,132,175,3,1,4,3,1,2,4,0
53,Female,First-time,Personal,Economy,805,63,167,2,1,2,5,2,4,2,0
34,Female,First-time,Business,Economy,3547,6,6,5,1,3,4,5,2,5,1
52,Male,Returning,Business,Economy,3800,119,74,1,2,4,3,3,1,1,0
66,Male,Returning,Business,Economy,2210,21,18,5,3,5,1,4,3,3,1
28,Female,Returning,Personal,Economy,1032,45,142,4,2,4,2,3,3,3,0
38,Male,Returning,Business,Business,3813,167,69,4,5,4,5,4,5,4,1
69,Female,First-time,Business,Economy,1871,109,188,5,5,1,3,3,5,2,1
43,Male,Returning,Business,Economy,4909,45,55,3,4,5,2,5,1,2,0
21,Male,First-time,Personal,Economy,3242,27,137,2,1,3,5,5,4,4,1
51,Female,Returning,Personal,Economy,4756,86,173,1,4,5,5,2,1,1,0
69,Male,Returning,Personal,Economy,2621,34,79,3,5,1,5,5,5,1,1
65,Male,First-time,Personal,Economy,3635,128,108,5,1,5,4,4,2,2,0
35,Male,Returning,Personal,Economy,4922,156,184,5,3,5,1,2,1,2,0
57,Female,First-time,Business,Economy,4674,8,34,2,5,3,5,5,1,2,1
52,Male,Returning,Personal,Business,3053,8,71,2,4,1,4,1,4,1,1
58,Male,Returning,Personal,Business,1672,21,91,5,4,5,5,4,5,3,1
46,Male,Returning,Business,Business,1744,69,2,3,5,5,5,2,1,4,1
69,Male,Returning,Personal,Economy,3676,140,65,3,2,2,4,4,2,4,1
46,Male,First-time,Business,Economy,589,146,180,3,3,5,1,2,2,5,0
55,Male,Returning,Personal,Economy,2365,160,51,1,5,3,2,4,3,5,0
59,Female,Returning,Business,Economy,363,64,92,1,5,2,3,1,5,3,1
38,Female,First-time,Business,Economy,4245,139,180,3,4,1,5,5,2,2,0
59,Male,Returning,Personal,Economy,629,42,181,5,1,4,1,3,4,3,1
30,Female,Returning,Personal,Economy,2263,16,46,2,1,3,3,3,5,5,1
66,Female,First-time,Business,Economy,3388,67,2,4,1,1,5,3,2,5,1
58,Male,Returning,Business,Business,2790,28,192,2,4,2,3,2,1,4,0
34,Female,First-time,Business,Economy,440,134,142,2,1,4,4,5,5,3,0
26,Female,Returning,Business,Economy,4839,43,83,4,5,1,1,2,2,1,0
58,Female,First-time,Business,Economy,2773,132,33,3,2,3,1,2,1,5,0
18,Female,Returning,Business,Economy,4203,133,49,2,2,2,2,2,3,4,0
19,Female,Returning,Business,Economy,749,6,32,4,2,3,2,2,5,2,1
65,Female,Returning,Personal,Economy,2125,173,72,5,1,3,3,5,5,3,1
46,Female,Returning,Business,Economy,4746,53,2,5,2,2,4,3,2,5,1
50,Female,Returning,Personal,Business,4994,45,1,5,1,5,3,4,3,1,1
27,Male,Returning,Personal,Business,1169,137,131,3,5,3,5,2,4,5,1
67,Male,First-time,Business,Economy,3864,3,15,2,5,2,1,5,2,1,0
57,Female,Returning,Business,Economy,3959,152,181,2,4,3,3,1,2,3,0
38,Female,Returning,Personal,Economy,3902,90,32,1,4,5,3,4,4,1,0
45,Male,Returning,Business,Business,692,60,8,5,3,2,1,2,4,1,1
28,Female,Returning,Business,Economy,1141,165,56,3,5,1,1,2,4,4,0
51,Female,Returning,Personal,Economy,2748,159,39,4,1,1,2,4,4,3,1
25,Male,Returning,Personal,Economy,3091,150,51,3,3,1,2,4,4,5,1
39,Male,Returning,Personal,Economy,3253,110,15,2,5,4,1,2,1,2,0
25,Male,First-time,Business,Business,1658,36,135,5,1,3,3,5,1,3,1
66,Female,Returning,Business,Economy,1290,2,86,1,5,3,5,1,4,3,1
32,Female,Returning,Personal,Economy,1338,12,59,3,5,2,3,5,3,2,1
34,Male,Returning,Business,Economy,327,161,163,1,1,4,5,3,3,5,0
40,Male,Returning,Personal,Economy,687,87,2,2,5,3,1,3,4,4,1
41,Female,First-time,Business,Business,1132,75,14,4,5,2,5,3,1,5,1
62,Male,Returning,Personal,Business,549,7,101,3,5,5,2,2,3,2,0
36,Female,Returning,Business,Economy,2327,82,22,2,4,3,1,1,1,5,0
22,Female,First-time,Personal,Economy,1828,8,130,5,2,3,4,1,2,3,1
49,Male,Returning,Business,Economy,4493,155,157,3,5,5,5,2,1,4,0
61,Male,First-time,Business,Economy,2138,77,172,1,1,5,5,2,4,1,0
18,Female,Returning,Personal,Economy,1660,123,16,3,5,3,4,2,5,5,1
40,Male,First-time,Business,Economy,3409,145,113,2,4,5,4,1,4,1,0
54,Male,Returning,Business,Economy,1623,41,185,2,4,2,1,2,2,4,0
25,Male,Returning,Personal,Economy,2526,40,57,1,5,3,3,4,1,1,0
30,Male,Returning,Business,Economy,3980,160,109,2,3,3,4,4,3,5,0
25,Female,Returning,Business,Business,1191,88,184,3,2,1,5,4,4,2,0
40,Female,Returning,Business,Economy,1605,76,134,1,1,3,4,2,3,3,0
60,Female,First-time,Personal,Economy,4848,53,166,2,1,1,1,4,1,3,0
18,Female,First-time,Personal,Economy,4492,163,77,2,1,5,1,2,2,1,0
62,Male,Returning,Personal,Economy,561,96,185,3,1,5,5,4,4,3,1
68,Male,First-time,Personal,Economy,2640,97,183,2,4,2,5,2,3,3,0
41,Female,Returning,Personal,Economy,2093,55,142,3,2,1,5,5,4,2,1
52,Female,Returning,Business,Business,2596,99,43,5,5,3,3,3,4,1,1
41,Male,Returning,Business,Economy,2592,144,11,3,5,1,5,5,3,2,1
34,Female,Returning,Personal,Economy,2470,9,7,4,3,5,1,3,2,2,1
22,Female,First-time,Business,Economy,624,43,79,2,5,5,1,3,4,4,1
37,Male,Returning,Business,Economy,1285,129,40,5,2,2,4,4,2,1,1
38,Female,Returning,Business,Economy,4152,141,161,1,5,5,5,3,2,2,0
57,Male,Returning,Business,Economy,2039,168,45,4,4,1,3,3,1,5,1
48,Male,Returning,Personal,Economy,2160,129,28,1,5,3,2,5,3,3,0
63,Female,First-time,Personal,Economy,3437,18,15,4,1,3,4,3,1,1,1
53,Male,Returning,Business,Economy,4198,79,132,5,1,1,3,2,5,4,1
28,Female,Returning,Business,Economy,1135,88,4,5,1,2,5,2,1,2,1
69,Male,Returning,Personal,Economy,4454,0,29,5,1,3,3,4,4,5,1
32,Female,First-time,Business,Economy,3078,129,116,4,4,1,2,5,4,3,0
36,Female,Returning,Business,Economy,1696,26,177,3,4,1,3,1,4,3,1
24,Female,Returning,Business,Business,1976,1,4,1,4,5,2,5,5,5,1
68,Male,First-time,Personal,Economy,4631,178,140,3,5,5,2,1,2,1,0
45,Male,Returning,Personal,Business,4613,137,48,3,1,2,2,3,4,3,1
68,Female,Returning,Business,Economy,2137,18,88,2,3,2,3,1,1,3,0
60,Male,Returning,Business,Business,4021,140,49,1,3,2,5,3,2,3,0
22,Female,Returning,Business,Economy,3972,175,13,4,1,1,1,5,1,2,0
22,Female,First-time,Business,Economy,3322,113,107,2,2,1,1,5,1,2,0
47,Male,Returning,Business,Economy,4984,55,45,2,5,5,3,4,4,3,1
49,Female,Returning,Business,Economy,1971,177,81,5,3,3,5,4,1,4,1
25,Male,Returning,Personal,Economy,1216,94,125,4,4,2,1,3,5,3,1
27,Female,Returning,Personal,Economy,1217,172,83,3,2,4,2,3,2,1,0
55,Male,Returning,Business,Economy,1433,166,33,3,4,2,3,2,4,4,1
64,Female,First-time,Personal,Business,2136,148,70,3,2,5,3,2,4,1,0
49,Female,Returning,Business,Economy,2438,56,174,5,2,1,4,2,1,5,1
65,Male,Returning,Business,Business,4307,101,59,3,5,5,4,5,1,5,1
45,Female,Returning,Personal,Economy,2205,168,73,1,4,5,4,1,3,2,0
34,Female,Returning,Personal,Economy,4289,69,80,3,4,5,5,3,3,2,1
48,Male,Returning,Business,Economy,3785,81,138,3,3,4,3,4,4,2,0
25,Female,Returning,Business,Economy,2420,48,97,1,1,4,4,3,4,5,1
57,Male,First-time,Personal,Economy,3032,171,90,5,1,2,3,1,1,1,0
42,Female,Returning,Personal,Business,3069,162,94,2,3,1,2,3,5,4,0
26,Male,Returning,Business,Economy,1621,90,177,4,2,5,4,4,5,2,1
19,Female,Returning,Business,Economy,4016,4,131,5,3,3,3,4,1,5,1
32,Female,Returning,Business,Business,3654,178,168,3,3,2,5,1,3,2,0
67,Female,Returning,Personal,Economy,1828,56,186,2,4,2,5,4,3,3,0
20,Male,Returning,Business,Business,1059,91,59,4,3,5,5,5,5,4,1
66,Male,Returning,Personal,Business,3712,35,112,4,2,2,4,4,4,1,1
53,Male,Returning,Business,Economy,1657,137,80,4,1,5,5,1,1,2,0
21,Male,Returning,Personal,Economy,2490,177,189,1,5,2,1,1,4,3,0
31,Female,Returning,Personal,Economy,3781,164,83,1,3,1,2,3,3,3,0
58,Female,Returning,Personal,Business,1248,111,24,2,3,2,3,4,5,4,1
58,Male,Returning,Personal,Economy,2379,147,32,3,4,2,1,4,4,5,1
42,Male,Returning,Business,Economy,2066,12,18,2,4,3,4,1,3,5,1
67,Male,Returning,Personal,Business,327,121,56,3,3,1,3,3,3,2,0
27,Female,Returning,Personal,Economy,2770,108,14,5,3,1,3,3,3,2,1
38,Male,First-time,Personal,Business,2838,146,40,4,2,1,5,5,4,5,1
53,Male,First-time,Business,Economy,459,91,196,4,1,2,3,5,2,1,0
29,Female,Returning,Business,Economy,3192,101,59,1,1,4,3,1,5,1,0
44,Female,Returning,Business,Business,4413,55,108,5,5,2,2,3,3,3,1
57,Male,Returning,Business,Economy,4022,44,95,5,1,5,4,3,4,4,1
19,Female,Returning,Business,Economy,4031,59,21,3,5,3,1,5,1,1,0
30,Male,First-time,Business,Economy,2771,53,170,5,4,1,5,5,5,2,1
49,Female,Returning,Personal,Economy,1870,36,159,1,5,5,2,1,1,1,0
48,Male,Returning,Personal,Economy,1136,36,140,3,5,5,1,3,1,4,0
33,Male,Returning,Personal,Business,4238,13,165,2,1,4,1,1,4,2,0
49,Male,Returning,Business,Economy,2586,94,25,3,3,1,2,5,2,4,1
49,Male,First-time,Personal,Economy,3705,171,132,2,4,2,5,4,4,5,1
51,Female,First-time,Personal,Economy,2970,101,124,3,2,1,4,5,4,4,1
28,Female,Returning,Business,Economy,4412,41,176,4,5,3,2,3,5,4,1
27,Female,Returning,Personal,Business,4655,0,96,2,5,1,2,1,4,4,1
32,Female,Returning,Business,Business,1927,22,132,1,5,5,2,3,5,2,0
34,Male,First-time,Personal,Economy,2166,27,70,2,3,5,5,5,3,4,1
57,Male,First-time,Business,Economy,504,131,175,2,2,2,2,5,5,4,0
35,Female,Returning,Business,Economy,3879,168,17,3,1,2,2,2,4,3,1
26,Female,Returning,Business,Economy,3474,17,94,4,4,2,3,5,3,2,1
42,Female,Returning,Personal,Economy,1091,48,133,3,3,3,3,3,3,4,1
57,Female,First-time,Personal,Economy,4392,46,65,3,2,1,3,1,2,1,0
31,Female,Returning,Business,Business,4047,114,126,4,4,4,3,1,4,4,1
42,Male,First-time,Business,Economy,1405,38,41,3,1,1,2,2,1,1,0
67,Male,First-time,Personal,Business,1390,5,116,4,4,2,3,3,4,5,1
39,Male,Returning,Personal,Economy,1907,52,179,1,5,3,1,5,1,5,0
69,Female,First-time,Business,Economy,2139,24,10,4,5,1,4,4,2,2,1
47,Female,First-time,Personal,Business,3697,98,25,5,3,5,3,1,4,2,1
37,Female,Returning,Personal,Economy,366,64,148,4,4,1,5,3,2,5,1
38,Female,Returning,Personal,Business,1578,132,193,4,5,5,4,2,1,2,0
